wandb_project,wandb_group,wandb_name,seed,weights,embed_dim,lamda,test_clf_acc,test_triplet_acc,test_1nn_acc,h2h_50,h2h_512,NINO_ds_acc_k=1,rNINO_ds_acc_k=1,NIFO_ds_acc_k=1,NINO_ds_acc_k=3,rNINO_ds_acc_k=3,NIFO_ds_acc_k=3,NINO_ds_acc_k=5,rNINO_ds_acc_k=5,NIFO_ds_acc_k=5,NINO_ds_acc,rNINO_ds_acc,NIFO_ds_acc,NI_h2h,NO_h2h
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9472362,0.7245,0.9798994974874372,,,,,,,,,,,,0.8442211055276382,0.8291457286432161,0.9472361809045228,0.7160804020100503,0.9183417085427136
wv_3d_linear_noisy,align=0.97_p=0.2,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.7708333,0.9447236180904522,,,,,,,,,,,,0.8894472361809045,0.8894472361809045,0.9447236180904522,0.7587939698492462,0.94179229480737
wv_3d_linear_noisy,align=0.97_p=0.2,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.83218104,0.9874371859296482,,,,,,,,,,,,0.949748743718593,0.949748743718593,0.9874371859296482,0.7131490787269682,0.8371021775544388
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.98241204,0.689,0.9874371859296482,,,,,,,,,,,,0.8768844221105527,0.871859296482412,0.9824120603015076,0.6880234505862647,0.9183417085427136
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9849246,0.8311335,0.9874371859296482,,,,,,,,,,,,0.9597989949748744,0.9597989949748744,0.984924623115578,0.6917922948073701,0.663316582914573
wv_3d_linear_noisy,align=0.97_p=0.1,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.868,0.9396984924623116,,,,,,,,,,,,0.8969849246231156,0.8969849246231156,0.9396984924623116,0.7755443886097152,0.952680067001675
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.98241204,0.8200293,0.9874371859296482,,,,,,,,,,,,0.9195979899497488,0.9195979899497488,0.9824120603015076,0.6587102177554439,0.711892797319933
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9874372,0.7641689,0.9899497487437184,,,,,,,,,,,,0.9547738693467336,0.9522613065326632,0.9874371859296482,0.6453098827470686,0.7550251256281406
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.98994976,0.803,0.992462311557789,,,,,,,,,,,,0.8944723618090452,0.8969849246231156,0.9899497487437184,0.696817420435511,0.896566164154104
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.98994976,0.81856275,0.9874371859296482,,,,,,,,,,,,0.9170854271356784,0.9170854271356784,0.9899497487437184,0.6880234505862646,0.8308207705192631
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9798995,0.89274704,0.984924623115578,,,,,,,,,,,,0.9447236180904522,0.9472361809045228,0.9798994974874372,0.7265494137353433,0.838358458961474
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9447236,0.8435,0.984924623115578,,,,,,,,,,,,0.871859296482412,0.8592964824120602,0.9447236180904522,0.7654941373534339,0.942211055276382
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.98994976,0.7541923,0.992462311557789,,,,,,,,,,,,0.942211055276382,0.9396984924623116,0.9899497487437184,0.6767169179229481,0.7964824120603016
wv_3d_linear_noisy,align=0.97_p=0.1,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.8853503,0.992462311557789,,,,,,,,,,,,0.9296482412060302,0.9296482412060302,0.992462311557789,0.7600502512562816,0.9074539363484088
wv_3d_linear_noisy,align=0.62_p=0.8,TN,2,"[0, 1, 0, 0]",512,0.0,0.49748743,0.5288333,0.9095477386934674,,,,,,,,,,,,0.8919597989949749,0.8919597989949749,0.8542713567839196,0.4296482412060301,0.4154103852596315
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.99246234,0.80716664,0.9949748743718592,,,,,,,,,,,,0.8592964824120602,0.864321608040201,0.992462311557789,0.7177554438860971,0.9338358458961474
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.99246234,0.7490978,0.992462311557789,,,,,,,,,,,,0.9321608040201004,0.9321608040201004,0.992462311557789,0.6344221105527639,0.7483249581239532
wv_3d_linear_noisy,align=0.97_p=0.3,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.7707493,0.9949748743718592,,,,,,,,,,,,0.9698492462311558,0.9698492462311558,0.9949748743718592,0.6641541038525963,0.5251256281407035
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.99497485,0.9005547,0.9974874371859296,,,,,,,,,,,,0.9547738693467336,0.9547738693467336,0.9949748743718592,0.7659128978224455,0.827889447236181
wv_3d_linear_noisy,align=0.62_p=0.8,MTL0.2,2,"[0, 1, 0, 0]",512,0.2,0.9070352,0.516,0.9623115577889448,,,,,,,,,,,,0.9346733668341708,0.9371859296482412,0.8090452261306532,0.3915410385259631,0.3015075376884422
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9849246,0.87651527,0.984924623115578,,,,,,,,,,,,0.9623115577889448,0.9623115577889448,0.984924623115578,0.7202680067001674,0.7847571189279732
wv_3d_linear_noisy,align=0.97_p=0.2,TN,2,"[128, 1, 0, 0]",512,0.0,0.57537687,0.7665,0.9296482412060302,,,,,,,,,,,,0.8668341708542714,0.8668341708542714,0.9296482412060302,0.7336683417085427,0.9430485762144052
wv_3d_linear_noisy,align=0.62_p=0.8,MTL0.5,2,"[0, 1, 0, 0]",512,0.5,0.98994976,0.49416667,0.9874371859296482,,,,,,,,,,,,0.9095477386934674,0.9120603015075376,0.8969849246231156,0.4342546063651591,0.3488274706867671
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.8994975,0.7525,0.9874371859296482,,,,,,,,,,,,0.8567839195979899,0.8417085427135679,0.8994974874371859,0.7231993299832497,0.9430485762144052
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9874372,0.71216667,0.9899497487437184,,,,,,,,,,,,0.9020100502512562,0.9045226130653268,0.9874371859296482,0.6876046901172529,0.8919597989949749
wv_3d_linear_noisy,align=0.62_p=0.8,MTL0.8,2,"[0, 1, 0, 0]",512,0.8,0.99246234,0.4895,0.9899497487437184,,,,,,,,,,,,0.9020100502512562,0.9045226130653268,0.8768844221105527,0.5134003350083752,0.3061139028475712
wv_3d_linear_noisy,align=0.97_p=0.2,TN,2,"[128, 1, 0, 0]",512,0.0,0.6633166,0.83071446,0.9874371859296482,,,,,,,,,,,,0.9396984924623116,0.9396984924623116,0.9874371859296482,0.7127303182579565,0.8077889447236181
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.9698492,0.74548924,0.9798994974874372,,,,,,,,,,,,0.9597989949748744,0.9547738693467336,0.9623115577889448,0.6704355108877723,0.759212730318258
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.9874372,0.6838333,0.9798994974874372,,,,,,,,,,,,0.8894472361809045,0.8844221105527639,0.9874371859296482,0.6461474036850922,0.8919597989949749
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.9045226,0.65716666,0.9798994974874372,,,,,,,,,,,,0.8542713567839196,0.8241206030150754,0.9045226130653268,0.6595477386934673,0.9200167504187604
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.9849246,0.821915,0.9874371859296482,,,,,,,,,,,,0.9748743718592964,0.9698492462311558,0.984924623115578,0.6963986599664991,0.7721943048576215
wv_3d_linear_noisy,align=0.97_p=0.1,TN,2,"[128, 1, 0, 0]",512,0.0,0.59799,0.8688333,0.9271356783919598,,,,,,,,,,,,0.8894472361809045,0.8894472361809045,0.9271356783919598,0.7897822445561139,0.9556113902847572
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9849246,0.81290597,0.984924623115578,,,,,,,,,,,,0.964824120603015,0.964824120603015,0.9874371859296482,0.6846733668341708,0.763819095477387
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9849246,0.81479156,0.9824120603015076,,,,,,,,,,,,0.949748743718593,0.9522613065326632,0.984924623115578,0.6825795644891123,0.7261306532663316
wv_3d_linear_noisy,align=0.97_p=0.4,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.707033,0.9874371859296482,,,,,,,,,,,,0.9321608040201004,0.9321608040201004,0.9673366834170856,0.5871021775544388,0.7546063651591289
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.98994976,0.7533432,0.9874371859296482,,,,,,,,,,,,0.942211055276382,0.9447236180904522,0.9899497487437184,0.6620603015075377,0.7550251256281407
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.98241204,0.802,0.9899497487437184,,,,,,,,,,,,0.9095477386934674,0.9095477386934674,0.9824120603015076,0.7123115577889448,0.9271356783919598
wv_3d_linear_noisy,align=0.97_p=0.3,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.7658671,0.9874371859296482,,,,,,,,,,,,0.949748743718593,0.949748743718593,0.9874371859296482,0.6628978224455612,0.61892797319933
wv_3d_linear_noisy,align=0.97_p=0.3,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.6678333,0.9522613065326632,,,,,,,,,,,,0.8743718592964824,0.8743718592964824,0.9522613065326632,0.6880234505862646,0.9187604690117251
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.9849246,0.7512205,0.9824120603015076,,,,,,,,,,,,0.9522613065326632,0.9522613065326632,0.9824120603015076,0.6193467336683418,0.4882747068676716
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.99246234,0.7103297,0.9949748743718592,,,,,,,,,,,,0.9447236180904522,0.9447236180904522,0.992462311557789,0.6025963149078727,0.6486599664991625
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.99246234,0.6281667,0.9874371859296482,,,,,,,,,,,,0.864321608040201,0.8668341708542714,0.992462311557789,0.6712730318257957,0.908291457286432
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.9572864,0.844,0.9874371859296482,,,,,,,,,,,,0.8969849246231156,0.8919597989949749,0.957286432160804,0.7814070351758794,0.9367671691792296
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.99246234,0.6116667,0.992462311557789,,,,,,,,,,,,0.8894472361809045,0.8894472361809045,0.992462311557789,0.6247906197654941,0.8697654941373534
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.9874372,0.67185414,0.9874371859296482,,,,,,,,,,,,0.9195979899497488,0.9195979899497488,0.9748743718592964,0.5062814070351759,0.5896147403685091
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.9798995,0.7057143,0.984924623115578,,,,,,,,,,,,0.9346733668341708,0.9346733668341708,0.9798994974874372,0.5657453936348409,0.6005025125628141
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.98241204,0.5516667,0.9874371859296482,,,,,,,,,,,,0.8894472361809045,0.8894472361809045,0.9824120603015076,0.577889447236181,0.8073701842546064
wv_3d_linear_noisy,align=0.97_p=0.1,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9798995,0.81766665,0.9899497487437184,,,,,,,,,,,,0.9195979899497488,0.9195979899497488,0.9798994974874372,0.7437185929648242,0.9317420435510888
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.99246234,0.70417583,0.992462311557789,,,,,,,,,,,,0.9371859296482412,0.9371859296482412,0.9874371859296482,0.5347571189279732,0.5770519262981574
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.9874372,0.53033334,0.9874371859296482,,,,,,,,,,,,0.8743718592964824,0.8743718592964824,0.9798994974874372,0.5724455611390286,0.7466499162479062
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.98994976,0.6671854,0.9899497487437184,,,,,,,,,,,,0.9472361809045228,0.9472361809045228,0.9824120603015076,0.5201005025125628,0.474036850921273
wv_3d_linear_noisy,align=0.97_p=0.4,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.7015385,0.9899497487437184,,,,,,,,,,,,0.9020100502512562,0.9020100502512562,0.9874371859296482,0.5690954773869347,0.5900335008375209
wv_3d_linear_noisy,align=0.97_p=0.4,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.56366664,0.9095477386934674,,,,,,,,,,,,0.8316582914572864,0.8316582914572864,0.9095477386934674,0.6302345058626465,0.920435510887772
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.8869347,0.571,0.9723618090452262,,,,,,,,,,,,0.8165829145728644,0.7814070351758794,0.8869346733668342,0.6168341708542714,0.9225293132328308
wv_3d_linear_noisy,align=0.97_p=0.5,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.6605158,0.992462311557789,,,,,,,,,,,,0.9221105527638191,0.9221105527638191,0.9798994974874372,0.5531825795644891,0.6440536013400335
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.9798995,0.6647399,0.9798994974874372,,,,,,,,,,,,0.9472361809045228,0.9472361809045228,0.9698492462311558,0.5339195979899497,0.4899497487437186
wv_3d_linear_noisy,align=0.97_p=0.2,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.98994976,0.68716663,0.9874371859296482,,,,,,,,,,,,0.8819095477386935,0.8819095477386935,0.9899497487437184,0.6750418760469011,0.9028475711892796
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.919598,0.63366663,0.984924623115578,,,,,,,,,,,,0.8517587939698492,0.8366834170854272,0.9195979899497488,0.629396984924623,0.9120603015075376
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.9874372,0.6771899,0.9899497487437184,,,,,,,,,,,,0.9321608040201004,0.9321608040201004,0.957286432160804,0.5925460636515912,0.5942211055276382
wv_3d_linear_noisy,align=0.97_p=0.3,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.7584377,0.992462311557789,,,,,,,,,,,,0.9246231155778896,0.9246231155778896,0.9874371859296482,0.6222780569514238,0.8031825795644892
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9698492,0.737423,0.9773869346733668,,,,,,,,,,,,0.9547738693467336,0.9522613065326632,0.9698492462311558,0.6474036850921273,0.7093802345058626
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.9698492,0.5273333,0.984924623115578,,,,,,,,,,,,0.7738693467336684,0.7663316582914573,0.9698492462311558,0.5255443886097152,0.876465661641541
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.9849246,0.517,0.984924623115578,,,,,,,,,,,,0.871859296482412,0.871859296482412,0.9824120603015076,0.585427135678392,0.8056951423785595
wv_3d_linear_noisy,align=0.97_p=0.4,TN,2,"[128, 1, 0, 0]",512,0.0,0.4924623,0.7156044,0.9974874371859296,,,,,,,,,,,,0.9221105527638191,0.9221105527638191,0.9949748743718592,0.621859296482412,0.708961474036851
wv_3d_linear_noisy,align=0.97_p=0.3,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.6598333,0.964824120603015,,,,,,,,,,,,0.8417085427135679,0.8417085427135679,0.964824120603015,0.661641541038526,0.9254606365159128
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9849246,0.75291866,0.984924623115578,,,,,,,,,,,,0.9447236180904522,0.9447236180904522,0.9874371859296482,0.620603015075377,0.6277219430485762
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.99246234,0.5096667,0.9949748743718592,,,,,,,,,,,,0.914572864321608,0.914572864321608,0.9874371859296482,0.576214405360134,0.5376884422110554
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.9522613,0.5045,0.9824120603015076,,,,,,,,,,,,0.864321608040201,0.8592964824120602,0.9447236180904522,0.5351758793969849,0.7374371859296481
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.9522613,0.50416666,0.9899497487437184,,,,,,,,,,,,0.8919597989949749,0.8793969849246231,0.9447236180904522,0.5113065326633165,0.571608040201005
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9849246,0.6991209,0.984924623115578,,,,,,,,,,,,0.9195979899497488,0.9195979899497488,0.984924623115578,0.6168341708542714,0.6976549413735343
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.9723618,0.662058,0.9874371859296482,,,,,,,,,,,,0.9221105527638191,0.9195979899497488,0.957286432160804,0.5498324958123953,0.6088777219430486
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.98994976,0.6936264,0.9899497487437184,,,,,,,,,,,,0.9723618090452262,0.9723618090452262,0.9824120603015076,0.5787269681742043,0.4765494137353434
wv_3d_linear_noisy,align=0.97_p=0.5,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.5121667,0.9120603015075376,,,,,,,,,,,,0.871859296482412,0.871859296482412,0.9170854271356784,0.4623115577889447,0.6231155778894473
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.9849246,0.69648355,0.9874371859296482,,,,,,,,,,,,0.9673366834170856,0.9673366834170856,0.9773869346733668,0.5912897822445561,0.3957286432160804
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.99497485,0.599,0.9899497487437184,,,,,,,,,,,,0.8567839195979899,0.8592964824120602,0.9949748743718592,0.5967336683417085,0.8919597989949749
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.9798995,0.5905,0.9824120603015076,,,,,,,,,,,,0.8618090452261307,0.864321608040201,0.9798994974874372,0.5904522613065327,0.8542713567839195
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.99246234,0.6725211,0.9874371859296482,,,,,,,,,,,,0.942211055276382,0.942211055276382,0.9773869346733668,0.5247068676716918,0.4242043551088777
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9874372,0.65784794,0.9874371859296482,,,,,,,,,,,,0.9547738693467336,0.9547738693467336,0.9673366834170856,0.5653266331658292,0.4723618090452262
wv_3d_linear_noisy,align=0.97_p=0.5,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.66496223,0.9899497487437184,,,,,,,,,,,,0.9447236180904522,0.9447236180904522,0.9874371859296482,0.5770519262981574,0.4899497487437185
wv_3d_linear_noisy,align=0.97_p=0.4,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.5655,0.9120603015075376,,,,,,,,,,,,0.7763819095477387,0.7763819095477387,0.9120603015075376,0.5933835845896147,0.9246231155778892
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.98241204,0.6774122,0.9798994974874372,,,,,,,,,,,,0.9371859296482412,0.9371859296482412,0.9673366834170856,0.5431323283082078,0.4476549413735344
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.9849246,0.6797371,0.992462311557789,,,,,,,,,,,,0.964824120603015,0.964824120603015,0.942211055276382,0.4824120603015076,0.4606365159128978
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.94221103,0.55233335,0.9899497487437184,,,,,,,,,,,,0.8567839195979899,0.8442211055276382,0.942211055276382,0.6164154103852596,0.9011725293132328
wv_3d_linear_noisy,align=0.97_p=0.6,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.66795105,0.984924623115578,,,,,,,,,,,,0.914572864321608,0.914572864321608,0.9698492462311558,0.5510887772194305,0.5799832495812395
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.98241204,0.53933334,0.9899497487437184,,,,,,,,,,,,0.864321608040201,0.8592964824120602,0.9824120603015076,0.5628140703517588,0.77428810720268
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.99497485,0.6740707,0.992462311557789,,,,,,,,,,,,0.9371859296482412,0.9396984924623116,0.9371859296482412,0.5108877721943048,0.5129815745393634
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.98994976,0.5275,0.9899497487437184,,,,,,,,,,,,0.8768844221105527,0.8768844221105527,0.9874371859296482,0.5544388609715242,0.7298994974874371
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.91457283,0.50366664,0.964824120603015,,,,,,,,,,,,0.8844221105527639,0.8743718592964824,0.8944723618090452,0.4463986599664991,0.4593802345058627
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.90954775,0.65033334,0.9748743718592964,,,,,,,,,,,,0.8693467336683417,0.8467336683417085,0.9095477386934674,0.6302345058626465,0.8940536013400336
wv_3d_linear_noisy,align=0.97_p=0.3,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.6666667,0.942211055276382,,,,,,,,,,,,0.864321608040201,0.864321608040201,0.942211055276382,0.6989112227805695,0.9355108877721944
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.99497485,0.707033,0.9899497487437184,,,,,,,,,,,,0.9472361809045228,0.949748743718593,0.9949748743718592,0.567001675041876,0.4593802345058627
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9849246,0.67044425,0.9899497487437184,,,,,,,,,,,,0.9221105527638191,0.9246231155778896,0.9597989949748744,0.5385259631490787,0.6486599664991625
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9849246,0.69846153,0.984924623115578,,,,,,,,,,,,0.9597989949748744,0.9597989949748744,0.9899497487437184,0.5598827470686767,0.4916247906197655
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9723618,0.70637363,0.9798994974874372,,,,,,,,,,,,0.949748743718593,0.9472361809045228,0.9723618090452262,0.5824958123953098,0.6101340033500837
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.98994976,0.5031667,0.992462311557789,,,,,,,,,,,,0.8618090452261307,0.8592964824120602,0.9798994974874372,0.5443886097152429,0.6624790619765494
wv_3d_linear_noisy,align=0.97_p=0.5,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.50233334,0.9321608040201004,,,,,,,,,,,,0.864321608040201,0.864321608040201,0.8919597989949749,0.4765494137353434,0.5854271356783919
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9321608,0.504,0.9673366834170856,,,,,,,,,,,,0.9271356783919598,0.9246231155778896,0.9195979899497488,0.4962311557788945,0.4865996649916248
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.9798995,0.50016665,0.984924623115578,,,,,,,,,,,,0.8567839195979899,0.8517587939698492,0.9045226130653268,0.440536013400335,0.550251256281407
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.99246234,0.49933332,0.9899497487437184,,,,,,,,,,,,0.8969849246231156,0.8944723618090452,0.964824120603015,0.513819095477387,0.6289782244556115
wv_3d_linear_noisy,align=0.97_p=0.5,TN,2,"[128, 1, 0, 0]",512,0.0,0.43718594,0.65629166,0.9874371859296482,,,,,,,,,,,,0.8919597989949749,0.8919597989949749,0.9698492462311558,0.5464824120603016,0.6947236180904524
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.9798995,0.4975,0.9824120603015076,,,,,,,,,,,,0.9371859296482412,0.9371859296482412,0.9597989949748744,0.5322445561139029,0.3894472361809045
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.97738695,0.65784794,0.9899497487437184,,,,,,,,,,,,0.949748743718593,0.9472361809045228,0.9597989949748744,0.576214405360134,0.3773031825795644
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.9798995,0.6638557,0.9874371859296482,,,,,,,,,,,,0.9447236180904522,0.9447236180904522,0.9321608040201004,0.4970686767169179,0.3312395309882747
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9798995,0.6253333,0.9874371859296482,,,,,,,,,,,,0.8693467336683417,0.8668341708542714,0.9798994974874372,0.6277219430485762,0.8714405360134002
wv_3d_linear_noisy,align=0.97_p=0.3,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9874372,0.6045,0.9949748743718592,,,,,,,,,,,,0.8567839195979899,0.8542713567839196,0.9874371859296482,0.605108877721943,0.8634840871021776
wv_3d_linear_noisy,align=0.97_p=0.6,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.502,0.8567839195979899,,,,,,,,,,,,0.8467336683417085,0.8467336683417085,0.821608040201005,0.3605527638190955,0.4447236180904522
