question_id,image_id,anwser.similar,image.path
10337,197,1,img/bm/test/1/196.jpg
10337,110,1,img/bm/train/1/175.jpg
10337,55,1,img/bm/train/0/83.jpg
8098,196,1,img/bm/test/1/195.jpg
8098,92,1,img/bm/train/1/139.jpg
8098,55,1,img/bm/train/0/83.jpg
8100,198,2,img/bm/test/1/197.jpg
8100,82,2,img/bm/train/1/127.jpg
8100,51,2,img/bm/train/0/79.jpg
8085,183,2,img/bm/test/1/142.jpg
8085,83,2,img/bm/train/1/128.jpg
8085,51,2,img/bm/train/0/79.jpg
8063,161,2,img/bm/test/0/40.jpg
8063,9,2,img/bm/train/0/12.jpg
8063,90,2,img/bm/train/1/137.jpg
8065,163,2,img/bm/test/0/42.jpg
8065,55,2,img/bm/train/0/83.jpg
8065,90,2,img/bm/train/1/137.jpg
8079,177,1,img/bm/test/0/96.jpg
8079,13,1,img/bm/train/0/18.jpg
8079,90,1,img/bm/train/1/137.jpg
8101,199,1,img/bm/test/1/198.jpg
8101,92,1,img/bm/train/1/139.jpg
8101,55,1,img/bm/train/0/83.jpg
8074,172,2,img/bm/test/0/91.jpg
8074,13,2,img/bm/train/0/18.jpg
8074,90,2,img/bm/train/1/137.jpg
8102,200,1,img/bm/test/1/199.jpg
8102,92,1,img/bm/train/1/139.jpg
8102,55,1,img/bm/train/0/83.jpg
8073,171,2,img/bm/test/0/90.jpg
8073,44,2,img/bm/train/0/71.jpg
8073,90,2,img/bm/train/1/137.jpg
8093,191,2,img/bm/test/1/190.jpg
8093,90,2,img/bm/train/1/137.jpg
8093,55,2,img/bm/train/0/83.jpg
8070,168,1,img/bm/test/0/47.jpg
8070,55,1,img/bm/train/0/83.jpg
8070,92,1,img/bm/train/1/139.jpg
8078,176,1,img/bm/test/0/95.jpg
8078,13,1,img/bm/train/0/18.jpg
8078,90,1,img/bm/train/1/137.jpg
8080,178,2,img/bm/test/0/97.jpg
8080,55,2,img/bm/train/0/83.jpg
8080,90,2,img/bm/train/1/137.jpg
8076,174,1,img/bm/test/0/93.jpg
8076,44,1,img/bm/train/0/71.jpg
8076,90,1,img/bm/train/1/137.jpg
8099,197,2,img/bm/test/1/196.jpg
8099,82,2,img/bm/train/1/127.jpg
8099,51,2,img/bm/train/0/79.jpg
8096,194,2,img/bm/test/1/193.jpg
8096,82,2,img/bm/train/1/127.jpg
8096,51,2,img/bm/train/0/79.jpg
8095,193,2,img/bm/test/1/192.jpg
8095,90,2,img/bm/train/1/137.jpg
8095,55,2,img/bm/train/0/83.jpg
8067,165,2,img/bm/test/0/44.jpg
8067,44,2,img/bm/train/0/71.jpg
8067,90,2,img/bm/train/1/137.jpg
8094,192,2,img/bm/test/1/191.jpg
8094,78,2,img/bm/train/1/120.jpg
8094,51,2,img/bm/train/0/79.jpg
8077,175,2,img/bm/test/0/94.jpg
8077,31,2,img/bm/train/0/54.jpg
8077,90,2,img/bm/train/1/137.jpg
8075,173,2,img/bm/test/0/92.jpg
8075,44,2,img/bm/train/0/71.jpg
8075,90,2,img/bm/train/1/137.jpg
8081,179,1,img/bm/test/0/98.jpg
8081,44,1,img/bm/train/0/71.jpg
8081,90,1,img/bm/train/1/137.jpg
8068,166,1,img/bm/test/0/45.jpg
8068,44,1,img/bm/train/0/71.jpg
8068,92,1,img/bm/train/1/139.jpg
8069,167,2,img/bm/test/0/46.jpg
8069,55,2,img/bm/train/0/83.jpg
8069,61,2,img/bm/train/1/100.jpg
8097,195,2,img/bm/test/1/194.jpg
8097,92,2,img/bm/train/1/139.jpg
8097,55,2,img/bm/train/0/83.jpg
8082,180,1,img/bm/test/0/99.jpg
8082,44,1,img/bm/train/0/71.jpg
8082,90,1,img/bm/train/1/137.jpg
8087,185,1,img/bm/test/1/144.jpg
8087,92,1,img/bm/train/1/139.jpg
8087,55,1,img/bm/train/0/83.jpg
8090,188,2,img/bm/test/1/147.jpg
8090,95,2,img/bm/train/1/153.jpg
8090,52,2,img/bm/train/0/80.jpg
8072,170,2,img/bm/test/0/49.jpg
8072,55,2,img/bm/train/0/83.jpg
8072,90,2,img/bm/train/1/137.jpg
8088,186,1,img/bm/test/1/145.jpg
8088,68,1,img/bm/train/1/107.jpg
8088,52,1,img/bm/train/0/80.jpg
8089,187,2,img/bm/test/1/146.jpg
8089,94,2,img/bm/train/1/152.jpg
8089,51,2,img/bm/train/0/79.jpg
8064,162,2,img/bm/test/0/41.jpg
8064,44,2,img/bm/train/0/71.jpg
8064,90,2,img/bm/train/1/137.jpg
8084,182,2,img/bm/test/1/141.jpg
8084,90,2,img/bm/train/1/137.jpg
8084,55,2,img/bm/train/0/83.jpg
8071,169,2,img/bm/test/0/48.jpg
8071,31,2,img/bm/train/0/54.jpg
8071,92,2,img/bm/train/1/139.jpg
8086,184,2,img/bm/test/1/143.jpg
8086,92,2,img/bm/train/1/139.jpg
8086,55,2,img/bm/train/0/83.jpg
8083,181,1,img/bm/test/1/140.jpg
8083,107,1,img/bm/train/1/172.jpg
8083,51,1,img/bm/train/0/79.jpg
8091,189,2,img/bm/test/1/148.jpg
8091,92,2,img/bm/train/1/139.jpg
8091,51,2,img/bm/train/0/79.jpg
8092,190,1,img/bm/test/1/149.jpg
8092,82,1,img/bm/train/1/127.jpg
8092,51,1,img/bm/train/0/79.jpg
8066,164,1,img/bm/test/0/43.jpg
8066,55,1,img/bm/train/0/83.jpg
8066,61,1,img/bm/train/1/100.jpg
9538,198,1,img/bm/test/1/197.jpg
9538,40,1,img/bm/train/0/66.jpg
9538,103,1,img/bm/train/1/168.jpg
9501,161,1,img/bm/test/0/40.jpg
9501,55,1,img/bm/train/0/83.jpg
9501,104,1,img/bm/train/1/169.jpg
9512,172,1,img/bm/test/0/91.jpg
9512,53,1,img/bm/train/0/81.jpg
9512,95,1,img/bm/train/1/153.jpg
9522,182,2,img/bm/test/1/141.jpg
9522,22,2,img/bm/train/0/31.jpg
9522,63,2,img/bm/train/1/102.jpg
9505,165,2,img/bm/test/0/44.jpg
9505,43,2,img/bm/train/0/70.jpg
9505,104,2,img/bm/train/1/169.jpg
9514,174,2,img/bm/test/0/93.jpg
9514,5,2,img/bm/train/0/7.jpg
9514,119,2,img/bm/train/1/188.jpg
9532,192,1,img/bm/test/1/191.jpg
9532,35,1,img/bm/train/0/59.jpg
9532,77,1,img/bm/train/1/119.jpg
9519,179,2,img/bm/test/0/98.jpg
9519,49,2,img/bm/train/0/77.jpg
9519,70,2,img/bm/train/1/109.jpg
9527,187,1,img/bm/test/1/146.jpg
9527,14,1,img/bm/train/0/20.jpg
9527,104,1,img/bm/train/1/169.jpg
9518,178,2,img/bm/test/0/97.jpg
9518,7,2,img/bm/train/0/9.jpg
9518,67,2,img/bm/train/1/106.jpg
9517,177,2,img/bm/test/0/96.jpg
9517,49,2,img/bm/train/0/77.jpg
9517,108,2,img/bm/train/1/173.jpg
9509,169,1,img/bm/test/0/48.jpg
9509,28,1,img/bm/train/0/51.jpg
9509,104,1,img/bm/train/1/169.jpg
9508,168,1,img/bm/test/0/47.jpg
9508,59,1,img/bm/train/0/88.jpg
9508,73,1,img/bm/train/1/113.jpg
9511,171,2,img/bm/test/0/90.jpg
9511,23,2,img/bm/train/0/32.jpg
9511,92,2,img/bm/train/1/139.jpg
9531,191,1,img/bm/test/1/190.jpg
9531,4,1,img/bm/train/0/5.jpg
9531,108,1,img/bm/train/1/173.jpg
9528,188,1,img/bm/test/1/147.jpg
9528,3,1,img/bm/train/0/4.jpg
9528,98,1,img/bm/train/1/157.jpg
9540,200,2,img/bm/test/1/199.jpg
9540,29,2,img/bm/train/0/52.jpg
9540,104,2,img/bm/train/1/169.jpg
9516,176,1,img/bm/test/0/95.jpg
9516,45,1,img/bm/train/0/72.jpg
9516,78,1,img/bm/train/1/120.jpg
9533,193,2,img/bm/test/1/192.jpg
9533,52,2,img/bm/train/0/80.jpg
9533,79,2,img/bm/train/1/121.jpg
9529,189,1,img/bm/test/1/148.jpg
9529,8,1,img/bm/train/0/11.jpg
9529,84,1,img/bm/train/1/130.jpg
9535,195,2,img/bm/test/1/194.jpg
9535,19,2,img/bm/train/0/26.jpg
9535,89,2,img/bm/train/1/136.jpg
9515,175,2,img/bm/test/0/94.jpg
9515,37,2,img/bm/train/0/61.jpg
9515,80,2,img/bm/train/1/122.jpg
9503,163,1,img/bm/test/0/42.jpg
9503,5,1,img/bm/train/0/7.jpg
9503,71,1,img/bm/train/1/110.jpg
9506,166,1,img/bm/test/0/45.jpg
9506,31,1,img/bm/train/0/54.jpg
9506,83,1,img/bm/train/1/128.jpg
9523,183,2,img/bm/test/1/142.jpg
9523,10,2,img/bm/train/0/13.jpg
9523,107,2,img/bm/train/1/172.jpg
9524,184,2,img/bm/test/1/143.jpg
9524,57,2,img/bm/train/0/85.jpg
9524,97,2,img/bm/train/1/156.jpg
9513,173,2,img/bm/test/0/92.jpg
9513,35,2,img/bm/train/0/59.jpg
9513,103,2,img/bm/train/1/168.jpg
9539,199,1,img/bm/test/1/198.jpg
9539,47,1,img/bm/train/0/75.jpg
9539,66,1,img/bm/train/1/105.jpg
9526,186,2,img/bm/test/1/145.jpg
9526,1,2,img/bm/train/0/0.jpg
9526,71,2,img/bm/train/1/110.jpg
9502,162,2,img/bm/test/0/41.jpg
9502,27,2,img/bm/train/0/38.jpg
9502,76,2,img/bm/train/1/116.jpg
9507,167,1,img/bm/test/0/46.jpg
9507,1,1,img/bm/train/0/0.jpg
9507,78,1,img/bm/train/1/120.jpg
9536,196,1,img/bm/test/1/195.jpg
9536,36,1,img/bm/train/0/60.jpg
9536,114,1,img/bm/train/1/181.jpg
9534,194,1,img/bm/test/1/193.jpg
9534,51,1,img/bm/train/0/79.jpg
9534,103,1,img/bm/train/1/168.jpg
9504,164,2,img/bm/test/0/43.jpg
9504,22,2,img/bm/train/0/31.jpg
9504,100,2,img/bm/train/1/163.jpg
9520,180,1,img/bm/test/0/99.jpg
9520,29,1,img/bm/train/0/52.jpg
9520,74,1,img/bm/train/1/114.jpg
9521,181,1,img/bm/test/1/140.jpg
9521,57,1,img/bm/train/0/85.jpg
9521,70,1,img/bm/train/1/109.jpg
9537,197,2,img/bm/test/1/196.jpg
9537,27,2,img/bm/train/0/38.jpg
9537,110,2,img/bm/train/1/175.jpg
9525,185,2,img/bm/test/1/144.jpg
9525,29,2,img/bm/train/0/52.jpg
9525,113,2,img/bm/train/1/180.jpg
9510,170,1,img/bm/test/0/49.jpg
9510,55,1,img/bm/train/0/83.jpg
9510,108,1,img/bm/train/1/173.jpg
9530,190,2,img/bm/test/1/149.jpg
9530,31,2,img/bm/train/0/54.jpg
9530,78,2,img/bm/train/1/120.jpg
8099,197,1,img/bm/test/1/196.jpg
8099,82,1,img/bm/train/1/127.jpg
8099,51,1,img/bm/train/0/79.jpg
8102,200,2,img/bm/test/1/199.jpg
8102,92,2,img/bm/train/1/139.jpg
8102,55,2,img/bm/train/0/83.jpg
8078,176,2,img/bm/test/0/95.jpg
8078,13,2,img/bm/train/0/18.jpg
8078,90,2,img/bm/train/1/137.jpg
8075,173,1,img/bm/test/0/92.jpg
8075,44,1,img/bm/train/0/71.jpg
8075,90,1,img/bm/train/1/137.jpg
8072,170,2,img/bm/test/0/49.jpg
8072,55,2,img/bm/train/0/83.jpg
8072,90,2,img/bm/train/1/137.jpg
8073,171,1,img/bm/test/0/90.jpg
8073,44,1,img/bm/train/0/71.jpg
8073,90,1,img/bm/train/1/137.jpg
8083,181,1,img/bm/test/1/140.jpg
8083,107,1,img/bm/train/1/172.jpg
8083,51,1,img/bm/train/0/79.jpg
8081,179,1,img/bm/test/0/98.jpg
8081,44,1,img/bm/train/0/71.jpg
8081,90,1,img/bm/train/1/137.jpg
8086,184,1,img/bm/test/1/143.jpg
8086,92,1,img/bm/train/1/139.jpg
8086,55,1,img/bm/train/0/83.jpg
8098,196,1,img/bm/test/1/195.jpg
8098,92,1,img/bm/train/1/139.jpg
8098,55,1,img/bm/train/0/83.jpg
8092,190,1,img/bm/test/1/149.jpg
8092,82,1,img/bm/train/1/127.jpg
8092,51,1,img/bm/train/0/79.jpg
8080,178,2,img/bm/test/0/97.jpg
8080,55,2,img/bm/train/0/83.jpg
8080,90,2,img/bm/train/1/137.jpg
8070,168,2,img/bm/test/0/47.jpg
8070,55,2,img/bm/train/0/83.jpg
8070,92,2,img/bm/train/1/139.jpg
8065,163,1,img/bm/test/0/42.jpg
8065,55,1,img/bm/train/0/83.jpg
8065,90,1,img/bm/train/1/137.jpg
8082,180,1,img/bm/test/0/99.jpg
8082,44,1,img/bm/train/0/71.jpg
8082,90,1,img/bm/train/1/137.jpg
8096,194,2,img/bm/test/1/193.jpg
8096,82,2,img/bm/train/1/127.jpg
8096,51,2,img/bm/train/0/79.jpg
8084,182,1,img/bm/test/1/141.jpg
8084,90,1,img/bm/train/1/137.jpg
8084,55,1,img/bm/train/0/83.jpg
8079,177,1,img/bm/test/0/96.jpg
8079,13,1,img/bm/train/0/18.jpg
8079,90,1,img/bm/train/1/137.jpg
8097,195,1,img/bm/test/1/194.jpg
8097,92,1,img/bm/train/1/139.jpg
8097,55,1,img/bm/train/0/83.jpg
8085,183,1,img/bm/test/1/142.jpg
8085,83,1,img/bm/train/1/128.jpg
8085,51,1,img/bm/train/0/79.jpg
8090,188,2,img/bm/test/1/147.jpg
8090,95,2,img/bm/train/1/153.jpg
8090,52,2,img/bm/train/0/80.jpg
8068,166,2,img/bm/test/0/45.jpg
8068,44,2,img/bm/train/0/71.jpg
8068,92,2,img/bm/train/1/139.jpg
8077,175,1,img/bm/test/0/94.jpg
8077,31,1,img/bm/train/0/54.jpg
8077,90,1,img/bm/train/1/137.jpg
8074,172,1,img/bm/test/0/91.jpg
8074,13,1,img/bm/train/0/18.jpg
8074,90,1,img/bm/train/1/137.jpg
8100,198,2,img/bm/test/1/197.jpg
8100,82,2,img/bm/train/1/127.jpg
8100,51,2,img/bm/train/0/79.jpg
8067,165,2,img/bm/test/0/44.jpg
8067,44,2,img/bm/train/0/71.jpg
8067,90,2,img/bm/train/1/137.jpg
8095,193,2,img/bm/test/1/192.jpg
8095,90,2,img/bm/train/1/137.jpg
8095,55,2,img/bm/train/0/83.jpg
8071,169,2,img/bm/test/0/48.jpg
8071,31,2,img/bm/train/0/54.jpg
8071,92,2,img/bm/train/1/139.jpg
8069,167,1,img/bm/test/0/46.jpg
8069,55,1,img/bm/train/0/83.jpg
8069,61,1,img/bm/train/1/100.jpg
8066,164,2,img/bm/test/0/43.jpg
8066,55,2,img/bm/train/0/83.jpg
8066,61,2,img/bm/train/1/100.jpg
8063,161,2,img/bm/test/0/40.jpg
8063,9,2,img/bm/train/0/12.jpg
8063,90,2,img/bm/train/1/137.jpg
8101,199,1,img/bm/test/1/198.jpg
8101,92,1,img/bm/train/1/139.jpg
8101,55,1,img/bm/train/0/83.jpg
8087,185,2,img/bm/test/1/144.jpg
8087,92,2,img/bm/train/1/139.jpg
8087,55,2,img/bm/train/0/83.jpg
8089,187,2,img/bm/test/1/146.jpg
8089,94,2,img/bm/train/1/152.jpg
8089,51,2,img/bm/train/0/79.jpg
8064,162,1,img/bm/test/0/41.jpg
8064,44,1,img/bm/train/0/71.jpg
8064,90,1,img/bm/train/1/137.jpg
8094,192,2,img/bm/test/1/191.jpg
8094,78,2,img/bm/train/1/120.jpg
8094,51,2,img/bm/train/0/79.jpg
8093,191,1,img/bm/test/1/190.jpg
8093,90,1,img/bm/train/1/137.jpg
8093,55,1,img/bm/train/0/83.jpg
8088,186,2,img/bm/test/1/145.jpg
8088,68,2,img/bm/train/1/107.jpg
8088,52,2,img/bm/train/0/80.jpg
8076,174,1,img/bm/test/0/93.jpg
8076,44,1,img/bm/train/0/71.jpg
8076,90,1,img/bm/train/1/137.jpg
8091,189,1,img/bm/test/1/148.jpg
8091,92,1,img/bm/train/1/139.jpg
8091,51,1,img/bm/train/0/79.jpg
8097,195,2,img/bm/test/1/194.jpg
8097,92,2,img/bm/train/1/139.jpg
8097,55,2,img/bm/train/0/83.jpg
8069,167,2,img/bm/test/0/46.jpg
8069,55,2,img/bm/train/0/83.jpg
8069,61,2,img/bm/train/1/100.jpg
8064,162,2,img/bm/test/0/41.jpg
8064,44,2,img/bm/train/0/71.jpg
8064,90,2,img/bm/train/1/137.jpg
8102,200,2,img/bm/test/1/199.jpg
8102,92,2,img/bm/train/1/139.jpg
8102,55,2,img/bm/train/0/83.jpg
8079,177,1,img/bm/test/0/96.jpg
8079,13,1,img/bm/train/0/18.jpg
8079,90,1,img/bm/train/1/137.jpg
8074,172,1,img/bm/test/0/91.jpg
8074,13,1,img/bm/train/0/18.jpg
8074,90,1,img/bm/train/1/137.jpg
8070,168,2,img/bm/test/0/47.jpg
8070,55,2,img/bm/train/0/83.jpg
8070,92,2,img/bm/train/1/139.jpg
8083,181,2,img/bm/test/1/140.jpg
8083,107,2,img/bm/train/1/172.jpg
8083,51,2,img/bm/train/0/79.jpg
8073,171,2,img/bm/test/0/90.jpg
8073,44,2,img/bm/train/0/71.jpg
8073,90,2,img/bm/train/1/137.jpg
8088,186,1,img/bm/test/1/145.jpg
8088,68,1,img/bm/train/1/107.jpg
8088,52,1,img/bm/train/0/80.jpg
8078,176,1,img/bm/test/0/95.jpg
8078,13,1,img/bm/train/0/18.jpg
8078,90,1,img/bm/train/1/137.jpg
8081,179,1,img/bm/test/0/98.jpg
8081,44,1,img/bm/train/0/71.jpg
8081,90,1,img/bm/train/1/137.jpg
8077,175,2,img/bm/test/0/94.jpg
8077,31,2,img/bm/train/0/54.jpg
8077,90,2,img/bm/train/1/137.jpg
8096,194,2,img/bm/test/1/193.jpg
8096,82,2,img/bm/train/1/127.jpg
8096,51,2,img/bm/train/0/79.jpg
8076,174,1,img/bm/test/0/93.jpg
8076,44,1,img/bm/train/0/71.jpg
8076,90,1,img/bm/train/1/137.jpg
8086,184,1,img/bm/test/1/143.jpg
8086,92,1,img/bm/train/1/139.jpg
8086,55,1,img/bm/train/0/83.jpg
8067,165,2,img/bm/test/0/44.jpg
8067,44,2,img/bm/train/0/71.jpg
8067,90,2,img/bm/train/1/137.jpg
8095,193,1,img/bm/test/1/192.jpg
8095,90,1,img/bm/train/1/137.jpg
8095,55,1,img/bm/train/0/83.jpg
8090,188,2,img/bm/test/1/147.jpg
8090,95,2,img/bm/train/1/153.jpg
8090,52,2,img/bm/train/0/80.jpg
8100,198,1,img/bm/test/1/197.jpg
8100,82,1,img/bm/train/1/127.jpg
8100,51,1,img/bm/train/0/79.jpg
8071,169,2,img/bm/test/0/48.jpg
8071,31,2,img/bm/train/0/54.jpg
8071,92,2,img/bm/train/1/139.jpg
8094,192,1,img/bm/test/1/191.jpg
8094,78,1,img/bm/train/1/120.jpg
8094,51,1,img/bm/train/0/79.jpg
8072,170,1,img/bm/test/0/49.jpg
8072,55,1,img/bm/train/0/83.jpg
8072,90,1,img/bm/train/1/137.jpg
8093,191,2,img/bm/test/1/190.jpg
8093,90,2,img/bm/train/1/137.jpg
8093,55,2,img/bm/train/0/83.jpg
8063,161,1,img/bm/test/0/40.jpg
8063,9,1,img/bm/train/0/12.jpg
8063,90,1,img/bm/train/1/137.jpg
8066,164,1,img/bm/test/0/43.jpg
8066,55,1,img/bm/train/0/83.jpg
8066,61,1,img/bm/train/1/100.jpg
8087,185,1,img/bm/test/1/144.jpg
8087,92,1,img/bm/train/1/139.jpg
8087,55,1,img/bm/train/0/83.jpg
8092,190,2,img/bm/test/1/149.jpg
8092,82,2,img/bm/train/1/127.jpg
8092,51,2,img/bm/train/0/79.jpg
8068,166,1,img/bm/test/0/45.jpg
8068,44,1,img/bm/train/0/71.jpg
8068,92,1,img/bm/train/1/139.jpg
8099,197,2,img/bm/test/1/196.jpg
8099,82,2,img/bm/train/1/127.jpg
8099,51,2,img/bm/train/0/79.jpg
8080,178,2,img/bm/test/0/97.jpg
8080,55,2,img/bm/train/0/83.jpg
8080,90,2,img/bm/train/1/137.jpg
8098,196,1,img/bm/test/1/195.jpg
8098,92,1,img/bm/train/1/139.jpg
8098,55,1,img/bm/train/0/83.jpg
8085,183,1,img/bm/test/1/142.jpg
8085,83,1,img/bm/train/1/128.jpg
8085,51,1,img/bm/train/0/79.jpg
8082,180,2,img/bm/test/0/99.jpg
8082,44,2,img/bm/train/0/71.jpg
8082,90,2,img/bm/train/1/137.jpg
8101,199,1,img/bm/test/1/198.jpg
8101,92,1,img/bm/train/1/139.jpg
8101,55,1,img/bm/train/0/83.jpg
8089,187,2,img/bm/test/1/146.jpg
8089,94,2,img/bm/train/1/152.jpg
8089,51,2,img/bm/train/0/79.jpg
8084,182,2,img/bm/test/1/141.jpg
8084,90,2,img/bm/train/1/137.jpg
8084,55,2,img/bm/train/0/83.jpg
8075,173,1,img/bm/test/0/92.jpg
8075,44,1,img/bm/train/0/71.jpg
8075,90,1,img/bm/train/1/137.jpg
8091,189,1,img/bm/test/1/148.jpg
8091,92,1,img/bm/train/1/139.jpg
8091,51,1,img/bm/train/0/79.jpg
8065,163,1,img/bm/test/0/42.jpg
8065,55,1,img/bm/train/0/83.jpg
8065,90,1,img/bm/train/1/137.jpg
8203,181,1,img/bm/test/1/140.jpg
8203,107,1,img/bm/train/1/172.jpg
8203,28,1,img/bm/train/0/51.jpg
8192,170,1,img/bm/test/0/49.jpg
8192,55,1,img/bm/train/0/83.jpg
8192,108,1,img/bm/train/1/173.jpg
8212,190,1,img/bm/test/1/149.jpg
8212,82,1,img/bm/train/1/127.jpg
8212,28,1,img/bm/train/0/51.jpg
8198,176,1,img/bm/test/0/95.jpg
8198,13,1,img/bm/train/0/18.jpg
8198,108,1,img/bm/train/1/173.jpg
8217,195,2,img/bm/test/1/194.jpg
8217,92,2,img/bm/train/1/139.jpg
8217,28,2,img/bm/train/0/51.jpg
8208,186,2,img/bm/test/1/145.jpg
8208,68,2,img/bm/train/1/107.jpg
8208,28,2,img/bm/train/0/51.jpg
8210,188,2,img/bm/test/1/147.jpg
8210,95,2,img/bm/train/1/153.jpg
8210,28,2,img/bm/train/0/51.jpg
8219,197,2,img/bm/test/1/196.jpg
8219,82,2,img/bm/train/1/127.jpg
8219,28,2,img/bm/train/0/51.jpg
8199,177,2,img/bm/test/0/96.jpg
8199,13,2,img/bm/train/0/18.jpg
8199,108,2,img/bm/train/1/173.jpg
8221,199,2,img/bm/test/1/198.jpg
8221,92,2,img/bm/train/1/139.jpg
8221,28,2,img/bm/train/0/51.jpg
8200,178,2,img/bm/test/0/97.jpg
8200,55,2,img/bm/train/0/83.jpg
8200,101,2,img/bm/train/1/166.jpg
8184,162,2,img/bm/test/0/41.jpg
8184,44,2,img/bm/train/0/71.jpg
8184,108,2,img/bm/train/1/173.jpg
8216,194,2,img/bm/test/1/193.jpg
8216,82,2,img/bm/train/1/127.jpg
8216,28,2,img/bm/train/0/51.jpg
8201,179,1,img/bm/test/0/98.jpg
8201,44,1,img/bm/train/0/71.jpg
8201,108,1,img/bm/train/1/173.jpg
8213,191,1,img/bm/test/1/190.jpg
8213,90,1,img/bm/train/1/137.jpg
8213,5,1,img/bm/train/0/7.jpg
8189,167,2,img/bm/test/0/46.jpg
8189,55,2,img/bm/train/0/83.jpg
8189,108,2,img/bm/train/1/173.jpg
8183,161,2,img/bm/test/0/40.jpg
8183,9,2,img/bm/train/0/12.jpg
8183,108,2,img/bm/train/1/173.jpg
8220,198,1,img/bm/test/1/197.jpg
8220,82,1,img/bm/train/1/127.jpg
8220,28,1,img/bm/train/0/51.jpg
8197,175,2,img/bm/test/0/94.jpg
8197,31,2,img/bm/train/0/54.jpg
8197,108,2,img/bm/train/1/173.jpg
8188,166,1,img/bm/test/0/45.jpg
8188,44,1,img/bm/train/0/71.jpg
8188,101,1,img/bm/train/1/166.jpg
8214,192,1,img/bm/test/1/191.jpg
8214,78,1,img/bm/train/1/120.jpg
8214,28,1,img/bm/train/0/51.jpg
8207,185,1,img/bm/test/1/144.jpg
8207,92,1,img/bm/train/1/139.jpg
8207,5,1,img/bm/train/0/7.jpg
8194,172,2,img/bm/test/0/91.jpg
8194,13,2,img/bm/train/0/18.jpg
8194,108,2,img/bm/train/1/173.jpg
8215,193,1,img/bm/test/1/192.jpg
8215,90,1,img/bm/train/1/137.jpg
8215,28,1,img/bm/train/0/51.jpg
8204,182,2,img/bm/test/1/141.jpg
8204,90,2,img/bm/train/1/137.jpg
8204,28,2,img/bm/train/0/51.jpg
8196,174,1,img/bm/test/0/93.jpg
8196,44,1,img/bm/train/0/71.jpg
8196,108,1,img/bm/train/1/173.jpg
8211,189,2,img/bm/test/1/148.jpg
8211,92,2,img/bm/train/1/139.jpg
8211,28,2,img/bm/train/0/51.jpg
8191,169,1,img/bm/test/0/48.jpg
8191,31,1,img/bm/train/0/54.jpg
8191,108,1,img/bm/train/1/173.jpg
8195,173,2,img/bm/test/0/92.jpg
8195,44,2,img/bm/train/0/71.jpg
8195,108,2,img/bm/train/1/173.jpg
8206,184,1,img/bm/test/1/143.jpg
8206,92,1,img/bm/train/1/139.jpg
8206,28,1,img/bm/train/0/51.jpg
8187,165,2,img/bm/test/0/44.jpg
8187,44,2,img/bm/train/0/71.jpg
8187,108,2,img/bm/train/1/173.jpg
8186,164,1,img/bm/test/0/43.jpg
8186,55,1,img/bm/train/0/83.jpg
8186,108,1,img/bm/train/1/173.jpg
8209,187,2,img/bm/test/1/146.jpg
8209,94,2,img/bm/train/1/152.jpg
8209,28,2,img/bm/train/0/51.jpg
8193,171,1,img/bm/test/0/90.jpg
8193,44,1,img/bm/train/0/71.jpg
8193,108,1,img/bm/train/1/173.jpg
8190,168,1,img/bm/test/0/47.jpg
8190,55,1,img/bm/train/0/83.jpg
8190,99,1,img/bm/train/1/161.jpg
8218,196,2,img/bm/test/1/195.jpg
8218,92,2,img/bm/train/1/139.jpg
8218,28,2,img/bm/train/0/51.jpg
8185,163,1,img/bm/test/0/42.jpg
8185,55,1,img/bm/train/0/83.jpg
8185,108,1,img/bm/train/1/173.jpg
8202,180,1,img/bm/test/0/99.jpg
8202,44,1,img/bm/train/0/71.jpg
8202,108,1,img/bm/train/1/173.jpg
8205,183,2,img/bm/test/1/142.jpg
8205,83,2,img/bm/train/1/128.jpg
8205,28,2,img/bm/train/0/51.jpg
8222,200,1,img/bm/test/1/199.jpg
8222,92,1,img/bm/train/1/139.jpg
8222,28,1,img/bm/train/0/51.jpg
10357,177,1,img/bm/test/0/96.jpg
10357,40,1,img/bm/train/0/66.jpg
10357,99,1,img/bm/train/1/161.jpg
10352,172,1,img/bm/test/0/91.jpg
10352,49,1,img/bm/train/0/77.jpg
10352,99,1,img/bm/train/1/161.jpg
10380,200,2,img/bm/test/1/199.jpg
10380,110,2,img/bm/train/1/175.jpg
10380,28,2,img/bm/train/0/51.jpg
10359,179,2,img/bm/test/0/98.jpg
10359,40,2,img/bm/train/0/66.jpg
10359,99,2,img/bm/train/1/161.jpg
10348,168,1,img/bm/test/0/47.jpg
10348,26,1,img/bm/train/0/36.jpg
10348,112,1,img/bm/train/1/178.jpg
10343,163,1,img/bm/test/0/42.jpg
10343,13,1,img/bm/train/0/18.jpg
10343,112,1,img/bm/train/1/178.jpg
10353,173,2,img/bm/test/0/92.jpg
10353,55,2,img/bm/train/0/83.jpg
10353,99,2,img/bm/train/1/161.jpg
10372,192,1,img/bm/test/1/191.jpg
10372,110,1,img/bm/train/1/175.jpg
10372,10,1,img/bm/train/0/13.jpg
10361,181,2,img/bm/test/1/140.jpg
10361,92,2,img/bm/train/1/139.jpg
10361,35,2,img/bm/train/0/59.jpg
10377,197,1,img/bm/test/1/196.jpg
10377,110,1,img/bm/train/1/175.jpg
10377,28,1,img/bm/train/0/51.jpg
10367,187,2,img/bm/test/1/146.jpg
10367,92,2,img/bm/train/1/139.jpg
